start_id,start_vertex_type,end_id,end_vertex_type
143254,City,177,Country
143255,City,177,Country
143247,City,177,Country
143248,City,177,Country
143249,City,177,Country
143250,City,177,Country
143251,City,177,Country
143256,City,177,Country
143257,City,177,Country
143258,City,177,Country
143259,City,177,Country
143260,City,177,Country
143265,City,177,Country
143261,City,177,Country
143262,City,177,Country
143263,City,177,Country
143264,City,177,Country
143266,City,177,Country
143267,City,177,Country
143268,City,177,Country
143269,City,177,Country
143270,City,177,Country
143271,City,177,Country
143272,City,177,Country
143273,City,177,Country
143274,City,177,Country
143275,City,177,Country
143276,City,177,Country
143277,City,177,Country
143278,City,177,Country
143279,City,177,Country
143280,City,177,Country
143281,City,177,Country
143282,City,177,Country
143283,City,177,Country
143284,City,177,Country
143285,City,177,Country
143286,City,177,Country
143287,City,177,Country
143288,City,177,Country
143289,City,177,Country
143291,City,177,Country
143290,City,177,Country
143292,City,177,Country
143293,City,177,Country
143294,City,177,Country
143295,City,177,Country
143296,City,177,Country
143298,City,177,Country
143299,City,177,Country
143300,City,177,Country
143301,City,177,Country
143302,City,177,Country
143303,City,177,Country
143304,City,177,Country
143305,City,177,Country
143306,City,177,Country
143307,City,177,Country
143308,City,177,Country
143309,City,177,Country
143310,City,177,Country
143311,City,177,Country
143312,City,177,Country
143313,City,177,Country
143314,City,177,Country
143315,City,177,Country
143316,City,177,Country
143317,City,177,Country
143318,City,177,Country
143319,City,177,Country
143320,City,177,Country
143321,City,177,Country
143322,City,177,Country
143323,City,177,Country
143324,City,177,Country
143325,City,177,Country
143326,City,177,Country
143327,City,177,Country
143328,City,177,Country
143329,City,177,Country
143330,City,177,Country
143331,City,177,Country
143332,City,177,Country
143333,City,177,Country
143334,City,177,Country
143335,City,177,Country
143336,City,177,Country
143337,City,177,Country
143339,City,177,Country
143340,City,177,Country
143338,City,177,Country
143341,City,177,Country
143342,City,177,Country
143343,City,177,Country
143344,City,177,Country
143345,City,177,Country
143346,City,177,Country
143347,City,177,Country
143348,City,177,Country
143349,City,177,Country
143350,City,177,Country
143351,City,177,Country
143352,City,177,Country
143353,City,177,Country
143354,City,177,Country
143355,City,177,Country
143356,City,177,Country
143357,City,177,Country
143358,City,177,Country
143359,City,177,Country
143361,City,177,Country
143360,City,177,Country
143362,City,177,Country
143363,City,177,Country
143364,City,177,Country
143365,City,177,Country
143366,City,177,Country
143367,City,177,Country
143368,City,177,Country
143369,City,177,Country
143370,City,177,Country
143371,City,177,Country
143374,City,177,Country
143372,City,177,Country
143373,City,177,Country
143375,City,177,Country
143376,City,177,Country
143377,City,177,Country
143378,City,177,Country
143379,City,177,Country
143380,City,177,Country
143381,City,177,Country
143382,City,177,Country
143383,City,177,Country
143384,City,177,Country
143385,City,177,Country
143386,City,177,Country
143387,City,177,Country
143388,City,177,Country
143389,City,177,Country
143390,City,177,Country
143391,City,177,Country
143397,City,177,Country
143392,City,177,Country
143393,City,177,Country
143395,City,177,Country
143396,City,177,Country
143394,City,177,Country
143414,City,177,Country
143398,City,177,Country
143399,City,177,Country
143400,City,177,Country
143401,City,177,Country
143402,City,177,Country
143403,City,177,Country
143404,City,177,Country
143405,City,177,Country
143406,City,177,Country
143407,City,177,Country
143408,City,177,Country
143409,City,177,Country
143410,City,177,Country
143411,City,177,Country
143412,City,177,Country
143413,City,177,Country
143415,City,177,Country
143416,City,177,Country
143417,City,177,Country
143418,City,177,Country
143419,City,177,Country
143423,City,177,Country
143420,City,177,Country
143421,City,177,Country
143422,City,177,Country
143424,City,177,Country
143425,City,177,Country
143426,City,177,Country
143427,City,177,Country
143428,City,177,Country
143429,City,177,Country
143430,City,177,Country
143431,City,177,Country
143433,City,177,Country
143432,City,177,Country
143434,City,177,Country
143435,City,177,Country
143436,City,177,Country
143437,City,177,Country
143438,City,177,Country
143439,City,177,Country
143440,City,177,Country
143441,City,177,Country
143442,City,177,Country
143443,City,177,Country
143444,City,177,Country
143445,City,177,Country
143446,City,177,Country
143447,City,177,Country
143448,City,177,Country
143449,City,177,Country
143450,City,177,Country
143451,City,177,Country
143452,City,177,Country
143474,City,177,Country
143475,City,177,Country
143453,City,177,Country
143476,City,177,Country
143454,City,177,Country
143455,City,177,Country
143456,City,177,Country
143457,City,177,Country
143458,City,177,Country
143459,City,177,Country
143460,City,177,Country
143461,City,177,Country
143462,City,177,Country
143463,City,177,Country
143464,City,177,Country
143465,City,177,Country
143466,City,177,Country
143467,City,177,Country
143503,City,177,Country
143468,City,177,Country
143469,City,177,Country
143470,City,177,Country
143471,City,177,Country
143472,City,177,Country
143473,City,177,Country
143477,City,177,Country
143504,City,177,Country
143478,City,177,Country
143479,City,177,Country
143480,City,177,Country
143481,City,177,Country
143482,City,177,Country
143483,City,177,Country
143484,City,177,Country
143485,City,177,Country
143486,City,177,Country
143487,City,177,Country
143488,City,177,Country
143489,City,177,Country
143490,City,177,Country
143491,City,177,Country
143492,City,177,Country
143493,City,177,Country
143494,City,177,Country
143495,City,177,Country
143496,City,177,Country
143497,City,177,Country
143498,City,177,Country
143499,City,177,Country
143505,City,177,Country
143500,City,177,Country
143501,City,177,Country
143502,City,177,Country
143506,City,177,Country
143507,City,177,Country
143508,City,177,Country
143509,City,177,Country
143510,City,177,Country
143511,City,177,Country
143512,City,177,Country
143513,City,177,Country
143514,City,177,Country
143515,City,177,Country
143516,City,177,Country
143517,City,177,Country
143518,City,177,Country
143519,City,177,Country
143520,City,177,Country
143521,City,177,Country
143529,City,177,Country
143530,City,177,Country
143522,City,177,Country
143523,City,177,Country
143524,City,177,Country
143525,City,177,Country
143526,City,177,Country
143527,City,177,Country
143528,City,177,Country
143531,City,177,Country
143532,City,177,Country
143533,City,177,Country
143534,City,177,Country
143536,City,177,Country
143535,City,177,Country
143558,City,177,Country
143537,City,177,Country
143538,City,177,Country
143539,City,177,Country
143559,City,177,Country
143540,City,177,Country
143541,City,177,Country
143542,City,177,Country
143543,City,177,Country
143544,City,177,Country
143560,City,177,Country
143553,City,177,Country
143545,City,177,Country
143546,City,177,Country
143547,City,177,Country
143548,City,177,Country
143550,City,177,Country
143549,City,177,Country
143551,City,177,Country
143552,City,177,Country
143561,City,177,Country
143562,City,177,Country
143563,City,177,Country
143554,City,177,Country
143555,City,177,Country
143556,City,177,Country
143557,City,177,Country
143564,City,177,Country
143565,City,177,Country
143566,City,177,Country
143567,City,177,Country
143569,City,177,Country
143568,City,177,Country
143570,City,177,Country
143571,City,177,Country
143572,City,177,Country
143573,City,177,Country
143574,City,177,Country
143575,City,177,Country
143576,City,177,Country
143577,City,177,Country
143578,City,177,Country
143579,City,177,Country
143580,City,177,Country
143581,City,177,Country
143582,City,177,Country
143583,City,177,Country
143584,City,177,Country
143585,City,177,Country
143586,City,177,Country
143587,City,177,Country
143589,City,177,Country
143590,City,177,Country
143588,City,177,Country
143591,City,177,Country
143592,City,177,Country
143593,City,177,Country
143594,City,177,Country
143595,City,177,Country
143596,City,177,Country
143597,City,177,Country
143598,City,177,Country
143599,City,177,Country
143600,City,177,Country
143601,City,177,Country
143602,City,177,Country
143603,City,177,Country
143604,City,177,Country
143605,City,177,Country
143606,City,177,Country
143607,City,177,Country
143608,City,177,Country
143609,City,177,Country
143610,City,177,Country
143611,City,177,Country
143612,City,177,Country
143613,City,177,Country
143614,City,177,Country
143615,City,177,Country
143616,City,177,Country
143617,City,177,Country
143618,City,177,Country
143619,City,177,Country
143620,City,177,Country
143621,City,177,Country
143622,City,177,Country
143623,City,177,Country
143624,City,177,Country
143625,City,177,Country
143626,City,177,Country
143627,City,177,Country
143628,City,177,Country
143629,City,177,Country
143653,City,177,Country
143654,City,177,Country
143655,City,177,Country
143656,City,177,Country
143657,City,177,Country
143658,City,177,Country
143659,City,177,Country
143662,City,177,Country
143664,City,177,Country
143665,City,177,Country
143666,City,177,Country
143667,City,177,Country
143663,City,177,Country
143660,City,177,Country
143661,City,177,Country
143668,City,177,Country
143669,City,177,Country
143670,City,177,Country
143671,City,177,Country
143672,City,177,Country
143673,City,177,Country
143674,City,177,Country
143675,City,177,Country
143676,City,177,Country
143677,City,177,Country
143678,City,177,Country
143679,City,177,Country
143680,City,177,Country
143681,City,177,Country
143682,City,177,Country
143683,City,177,Country
143684,City,177,Country
143685,City,177,Country
143686,City,177,Country
143630,City,177,Country
143631,City,177,Country
143687,City,177,Country
143632,City,177,Country
143633,City,177,Country
143634,City,177,Country
143635,City,177,Country
143636,City,177,Country
143637,City,177,Country
143638,City,177,Country
143639,City,177,Country
143640,City,177,Country
143641,City,177,Country
143643,City,177,Country
143644,City,177,Country
143645,City,177,Country
143642,City,177,Country
143646,City,177,Country
143647,City,177,Country
143648,City,177,Country
143649,City,177,Country
143650,City,177,Country
143652,City,177,Country
143651,City,177,Country
143688,City,177,Country
143689,City,177,Country
143690,City,177,Country
143691,City,177,Country
143692,City,177,Country
143693,City,177,Country
143694,City,177,Country
143695,City,177,Country
143697,City,177,Country
143696,City,177,Country
143698,City,177,Country
143699,City,177,Country
143700,City,177,Country
143701,City,177,Country
143702,City,177,Country
143703,City,177,Country
143704,City,177,Country
143705,City,177,Country
143707,City,177,Country
143708,City,177,Country
143709,City,177,Country
143710,City,177,Country
143711,City,177,Country
143712,City,177,Country
143713,City,177,Country
143706,City,177,Country
143714,City,177,Country
143715,City,177,Country
143716,City,177,Country
143759,City,177,Country
143717,City,177,Country
143718,City,177,Country
143719,City,177,Country
143721,City,177,Country
143720,City,177,Country
143722,City,177,Country
143723,City,177,Country
143724,City,177,Country
143725,City,177,Country
143726,City,177,Country
143727,City,177,Country
143728,City,177,Country
143729,City,177,Country
143730,City,177,Country
143731,City,177,Country
143732,City,177,Country
143733,City,177,Country
143734,City,177,Country
143750,City,177,Country
143735,City,177,Country
143736,City,177,Country
143737,City,177,Country
143738,City,177,Country
143739,City,177,Country
143740,City,177,Country
143741,City,177,Country
143742,City,177,Country
143743,City,177,Country
143744,City,177,Country
143745,City,177,Country
143746,City,177,Country
143747,City,177,Country
143748,City,177,Country
143749,City,177,Country
143751,City,177,Country
143755,City,177,Country
143752,City,177,Country
143753,City,177,Country
143754,City,177,Country
143756,City,177,Country
143757,City,177,Country
143758,City,177,Country
88905,City,177,Country
88920,City,177,Country
88930,City,177,Country
88943,City,177,Country
88955,City,177,Country
88959,City,177,Country
88964,City,177,Country
88970,City,177,Country
89000,City,177,Country
89023,City,177,Country
89033,City,177,Country
89042,City,177,Country
89063,City,177,Country
89090,City,177,Country
89102,City,177,Country
89113,City,177,Country
89164,City,177,Country
89180,City,177,Country
89184,City,177,Country
89188,City,177,Country
89241,City,177,Country
89253,City,177,Country
89261,City,177,Country
89277,City,177,Country
89302,City,177,Country
89322,City,177,Country
89323,City,177,Country
